Event_Id,Investigation_Type,Accident_Number,Event_Date,City,State,County,State_FIPS,County_FIPS,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status,Publication_Date
20081006X73142 , Accident , LAX01FA308 , 06/03/2001 ,Lytle Creek,CA,SAN BERNARDINO COUNTY,06,071,  ,  , Fatal(1) , Substantial , Airplane , N8253W , PIPER , PA-28-181 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause , 01/14/2009 
20010607X01090 , Accident , LAX01FA198 , 06/03/2001 ,Tulare,CA,TULARE COUNTY,06,107, TLR , Mefford Field , Fatal(1) , Substantial ,  , N10531 , Cessna , 150L , No ,1, Reciprocating ,  ,  , Instructional ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 02/07/2002 
20010611X01144 , Accident , DEN01FA110 , 06/03/2001 ,LYONS,CO,BOULDER COUNTY,08,013, 2V2 , Longmont , Fatal(3) , Destroyed ,  , N6886R , Cessna , T210G , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , IMC , CLIMB , Probable Cause , 12/06/2002 
20010607X01087 , Accident , CHI01LA151 , 06/03/2001 ,Mount Vernon,SD,DAVISON COUNTY,46,035,  ,  , Fatal(1) , Destroyed ,  , N484WB , Air Tractor , AT-402B , No ,1, Turbo Prop ,  ,  , Aerial Application ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 02/20/2002 
20010608X01112 , Accident , ATL01LA063B , 06/02/2001 ,Anguilla,MS,SHARKEY COUNTY,28,125,  , Angilla Flying Service (PVT) , Fatal(2) , Destroyed ,  , N731KG , Cessna , 188B , No ,1, Reciprocating ,  ,  , Aerial Application ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 02/20/2002 
20010608X01112 , Accident , ATL01LA063A , 06/02/2001 ,Anguilla,MS,SHARKEY COUNTY,28,125,  , Angilla Flying Service (PVT) , Fatal(2) , Destroyed ,  , N257LA , Air Tractor , 502B , No ,1, Turbo Prop ,  ,  , Aerial Application ,  ,2,  ,  ,  , VMC , CRUISE , Probable Cause , 02/20/2002 
20010612X01151 , Accident , DEN01FA111 , 05/29/2001 ,Meeker,CO,RIO BLANCO COUNTY,08,103,  ,  , Fatal(4) , Destroyed ,  , N5999V , Piper , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,4,  ,  ,  , VMC , MANEUVERING , Probable Cause , 07/25/2002 
20010608X01126 , Accident , SEA01FA106 , 05/28/2001 ,Augusta,MT,LEWIS AND CLARK COUNTY,30,049, 3U7 , BENCHMARK , Fatal(1) , Destroyed ,  , N2564M , Piper , PA-12 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 02/20/2002 
20010531X01044 , Accident , LAX01FA194 , 05/28/2001 ,Escondido,CA,SAN DIEGO COUNTY,06,073, RMN , Ramona , Fatal(3) , Destroyed ,  , N9462X , Cessna , 210A , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , IMC , CLIMB , Probable Cause , 02/07/2002 
20010608X01134 , Accident , CHI01FA146 , 05/28/2001 ,Osage Beach,MO,CAMDEN COUNTY,29,029,  ,  , Fatal(3) , Substantial ,  , N7331P , Piper , PA-24-250 , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , VMC , MANEUVERING , Probable Cause , 07/02/2002 
20001213X33276 , Accident , FTW86FA066B , 04/15/1986 ,HANKAMER,TX,HAYS COUNTY,48,209,  ,  , Fatal(2) , Destroyed , Airplane , N8696H , GRUMMAN , G164A , No ,1, Reciprocating , Part 137: Agricultural , UNK , Aerial Application ,  ,2,  ,  ,  , VMC , DESCENT , Probable Cause , 04/08/2013 
20010530X01034 , Accident , CHI01LA149 , 05/27/2001 ,Kankakee,IL,KANKAKEE COUNTY,17,091, IKK , GREATER KANKAKEE , Fatal(1) , Destroyed ,  , N77VZ , Geertz , Zenith CH 200 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 01/16/2003 
20110404X10645 , Accident , CEN11FA263 , 03/29/2011 ,Fredricktown,MO,CALLAWAY COUNTY,29,027,  ,  , Fatal(3) , Substantial , Airplane , N4085F , PIPER , PA-32R-300 , No ,1, Reciprocating , Part 91: General Aviation ,  , Unknown ,  ,3,  ,  ,  ,  ,  , Probable Cause , 11/05/2012 
20001214X41574 , Accident , FTW85FA343 , 11/26/1984 ,BETHEL,OK,CANADIAN COUNTY,40,017,  ,  , Fatal(1) , Destroyed ,  , N4081H , MOONEY , M20J , No ,1, Reciprocating ,  ,  , Personal ,  ,1,0,0,0, IMC , CRUISE , Probable Cause ,  
20001212X18287 , Accident , FTW92DPJ01 , 10/05/1991 ,CORDELL,OK,CANADIAN COUNTY,40,017,  ,  , Fatal(1) , Destroyed ,  , N4008S , AYRES , S2R-T15 , No ,1, Turbo Prop ,  , UNK , Aerial Application ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause , 04/08/1993 
20010531X01041 , Accident , FTW01LA128 , 05/24/2001 ,Wichita Falls,TX,WICHITA COUNTY,48,485,  ,  , Fatal(2) , Destroyed ,  , N197DB , Blucher , KR-2S , Yes ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 02/20/2002 
20010611X01142 , Accident , DEN01FA105 , 05/24/2001 ,Alamogordo,NM,OTERO COUNTY,35,035,  ,  , Fatal(2) , Destroyed ,  , N11ZQ , Schempp-Hirth , Nimbus-3DM , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/15/2003 
20010608X01122 , Accident , SEA01LA102 , 05/22/2001 ,Wilbur,WA,LINCOLN COUNTY,53,043,  ,  , Fatal(1) , Substantial ,  , N7155K , Piper , PA-18-105 Special , No ,1, Reciprocating ,  ,  , Aerial Observation ,  ,1,1,  ,  ,  , UNKNOWN , Probable Cause , 02/20/2002 
20010601X01049 , Accident , FTW01LA125 , 05/22/2001 ,Manvel,TX,BRAZORIA COUNTY,48,039, 3T2 , Wolfe Airpark , Fatal(2) , Destroyed ,  , N3GJ , Gideon , Wittman Tailwind W8 , Yes ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , TAKEOFF , Probable Cause , 07/01/2002 
20010525X01016 , Accident , CHI01LA145 , 05/22/2001 ,Schoolcraft,MI,HOUGHTON COUNTY,26,061,  ,  , Fatal(1) ,  ,  , N5259N , Bell Helicopter ,407, No ,1, Turbo Shaft ,  ,  , Business ,  ,1,  ,  ,2, VMC , STANDING , Probable Cause , 06/18/2002 
20010529X01023 , Accident , NYC01FA128 , 05/21/2001 ,Danvers,MA,ESSEX COUNTY,25,009, BVY , BEVERLY MUNI , Fatal(3) , Destroyed ,  , N8365M , Piper , PA-28-161 , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , IMC , MANEUVERING , Probable Cause , 10/17/2001 
20001211X15429 , Accident , LAX92FA356 , 08/17/1992 ,INCLINE VILLAGE,NV,WASHOE COUNTY,32,031,  ,  , Fatal(1) , Destroyed ,  , N2406J , PIPER , PA-18-150 , No ,1, Reciprocating ,  ,  , Aerial Observation ,  ,1,0,0,0, VMC , CRUISE , Probable Cause , 06/21/1993 
20010530X01035 , Accident , LAX01FA178 , 05/18/2001 ,Julian,CA,SAN DIEGO COUNTY,06,073,  ,  , Fatal(2) , Destroyed ,  , N8NV , Beech , D45 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,0,0,  , VMC , MANEUVERING , Probable Cause , 03/02/2004 
20010517X00946 , Accident , CHI01LA138 , 05/16/2001 ,Green Bay,WI,BROWN COUNTY,55,009, GRB , Austin Strauble Airport , Fatal(1) , Substantial ,  , N1490 , Brault , Glasair SH2F , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 08/26/2002 
20010517X00944 , Accident , CHI01LA137 , 05/15/2001 ,Scott City,KS,SCOTT COUNTY,20,171, TQK , SCOTT CITY MUNI , Fatal(1) , Destroyed ,  , N6522N , Bellanca , 14-13-3 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 05/21/2002 
20010521X00971 , Accident , FTW01FA117 , 05/14/2001 ,Odessa,TX,ECTOR COUNTY,48,135, 71TA , Bates Field Airport , Fatal(2) , Destroyed ,  , N66791 , Convair , BT-13A , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , GO-AROUND , Probable Cause , 08/26/2002 
20010521X00978 , Accident , DEN01FA098 , 05/14/2001 ,San Jon,NM,QUAY COUNTY,35,037,  ,  , Fatal(1) , Destroyed ,  , N221CH , Beech , King Air B90 , No ,2, Turbo Prop ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 04/18/2003 
20001207X04038 , Accident , NYC95FA162 , 07/18/1995 ,DANIELSVILLE,PA,DAUPHIN COUNTY,42,043, 69N , SLATINGTON , Fatal(1) , Destroyed ,  , N72546 , CESSNA ,140, No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,0,0, VMC , APPROACH , Probable Cause , 02/27/1996 
20010522X00980 , Accident , MIA01FA140 , 05/13/2001 ,PENA POBRE,PR,#N/A,#N/A,#N/A,  ,  , Fatal(1) , Destroyed ,  , N404BA , Cessna ,404, No ,2, Reciprocating ,  ,  , Positioning ,  ,1,  ,  ,  , VMC , DESCENT , Probable Cause , 05/13/2003 
20010522X00984 , Accident , FTW01FA116 , 05/13/2001 ,Leakey,TX,REAL COUNTY,48,385, 49R , Real County , Fatal(4) , Destroyed ,  , N8246M , Cessna , 210K , No ,1, Reciprocating ,  ,  , Personal ,  ,4,  ,  ,  , VMC , GO-AROUND , Probable Cause , 11/28/2001 
20010529X01022 , Accident , NYC01FA122 , 05/12/2001 ,New Market,VA,SHENANDOAH COUNTY,51,171, 8W2 , NEW MARKET , Fatal(1) , Substantial ,  , N948CG , Cessna , U206E , No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,  ,  , VMC , CRUISE , Probable Cause , 06/03/2002 
20010531X01042 , Accident , ATL01FA059 , 05/12/2001 ,DUNLAP,TN,SEQUATCHIE COUNTY,47,153,  ,  , Fatal(1) , Destroyed ,  , N3370J , Cessna , 150 G , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 07/25/2002 
20010522X00993 , Accident , SEA01FA089 , 05/11/2001 ,Gorst,WA,KITSAP COUNTY,53,035,  ,  , Fatal(2) , Destroyed ,  , N111PH , Robinson , R44 , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 09/15/2006 
20010521X00977 , Accident , DEN01FA096 , 05/11/2001 ,Gunnison,CO,GUNNISON COUNTY,08,051,  ,  , Fatal(2) , Destroyed ,  , N6002H , Beech ,76, No ,2, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 02/20/2002 
20010509X00916 , Accident , CHI01LA131 , 05/06/2001 ,Valparaiso,IN,PORTER COUNTY,18,127, VPZ , Porter County Municipal , Fatal(1) , Destroyed ,  , N316M , Madsen , Lancair 320 , Yes ,1, Reciprocating ,  ,  , Flight Test ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 06/04/2002 
20010510X00923 , Accident , CHI01FA130 , 05/06/2001 ,WICHITA,KS,SEDGWICK COUNTY,20,173,  ,  , Fatal(2) , Destroyed ,  , N733RK , Cessna , 172N , No ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 06/18/2002 
20001211X10829 , Accident , FTW98FA344 , 08/06/1998 ,CREEDE,CO,DENVER COUNTY,08,031,  ,  , Fatal(4) , Destroyed ,  , N2WF , Cessna , T210N , No ,1, Reciprocating ,  ,  , Personal ,  ,4,0,0,0, VMC , MANEUVERING , Probable Cause , 03/30/2000 
20010508X00902 , Accident , FTW01FA111 , 05/01/2001 ,The Woodlands,TX,HARRIS COUNTY,48,201, CXO , Conroe/Montgomery Airport , Fatal(2) , Destroyed ,  , N16CG , Mitsubishi , MU-2B-40 , No ,2, Turbo Prop ,  ,  , Personal ,  ,2,  ,  ,  , VMC , CLIMB , Probable Cause , 04/15/2003 
20010518X00957 , Accident , LAX01FA160 , 04/30/2001 ,Casa Grande,AZ,PINAL COUNTY,04,021, CGZ , Casa Grande Municipal , Fatal(1) , Destroyed ,  , N521A , Bellanca , 14-19 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,2,  ,  , VMC , LANDING , Probable Cause , 10/24/2002 
20050617X00799 , Accident , NYC05LA096 , 06/12/2005 ,Gloucester,VA,RICHMOND CITY,51,760,  ,  , Fatal(1) , Substantial ,  , N9238V , Hall , Maxair Drifter , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 04/25/2006 
20010504X00877 , Accident , NYC01FA109 , 04/28/2001 ,Middletown,RI,NEWPORT COUNTY,44,005, UUU , Newport State Airport , Fatal(2) , Destroyed ,  , N55588 , Beech , A-36 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , CLIMB , Probable Cause , 04/18/2003 
20010509X00922 , Accident , LAX01LA141 , 04/28/2001 ,BAKER,CA,SAN BERNARDINO COUNTY,06,071,  ,  , Fatal(1) , Destroyed ,  , N51DA , MOTLEY VANS , RV-6A , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 11/25/2003 
20010502X00856 , Accident , NYC01LA108 , 04/27/2001 ,Watertown,NY,JEFFERSON COUNTY,36,045,  ,  , Fatal(1) , Substantial ,  , N8184 , Bensen Aircraft Corp. , Gyroplane , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 10/17/2001 
20010504X00885 , Accident , FTW01FA104 , 04/26/2001 ,Del Rio,TX,VAL VERDE COUNTY,48,465, DRT , Del Rio International Airport , Fatal(1) , Destroyed ,  , N80Q , Cessna , 402B , No ,2, Reciprocating ,  , NSCH ,  ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 04/29/2003 
20010501X00844 , Accident , CHI01FA128 , 04/24/2001 ,Farmington,MO,ST. FRANCOIS COUNTY,29,187,  ,  , Fatal(2) , Substantial ,  , N5060V , Cessna , 210L , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , DESCENT , Probable Cause , 07/02/2002 
20081110X70048 , Accident , WPR09FA034 , 11/09/2008 ,Forest Falls,CA,SACRAMENTO COUNTY,06,067, L26 , Hesperia Airport , Fatal(4) , Destroyed , Airplane , N312AG , PIPER , PA-32S-300 , No ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,4,  ,  ,  , IMC ,  , Probable Cause , 04/22/2010 
20010430X00834 , Accident , FTW01FA101 , 04/22/2001 ,Brackettville,TX,KINNEY COUNTY,48,271,  ,  , Fatal(2) , Substantial ,  , N4312G , Piper , PA-34-220T , No ,2, Reciprocating ,  ,  , Personal ,  ,2,2,  ,  , IMC , MANEUVERING , Probable Cause , 02/05/2002 
20010424X00809 , Accident , MIA01FA126 , 04/19/2001 ,Fort Lauderdale,FL,BROWARD COUNTY,12,011, KFLL , Fort Lauderdale International , Fatal(4) , Destroyed ,  , N4103R , Piper , PA-32-300 , No ,1, Reciprocating ,  ,  , Business ,  ,4,1,  ,  , VMC , STANDING , Probable Cause , 10/23/2002 
20010426X00822 , Accident , NYC01FA102 , 04/18/2001 ,La Grange,KY,OLDHAM COUNTY,21,185,  ,  , Fatal(1) , Destroyed ,  , N95655 , Cessna ,152, No ,1, Reciprocating ,  ,  , Instructional ,  ,1,  ,  ,  , VMC , MANEUVERING , Probable Cause , 09/27/2001 
20001213X27029 , Accident , DEN89FA019 , 10/19/1988 ,DECKERS,CO,DENVER COUNTY,08,031,  ,  , Fatal(2) , Destroyed ,  , N99TV , BELL , 206L-3 , No ,1, Turbo Shaft ,  ,  , Executive/Corporate ,  ,2,0,0,0, UNK , CRUISE , Probable Cause , 01/08/1990 
20010423X00796 , Accident , CHI01FA117 , 04/17/2001 ,Oshkosh,WI,WINNEBAGO COUNTY,55,139, OSH , Whittman Regional Airport , Fatal(1) , Destroyed ,  , N888SM , Beech , F35 , No ,1, Reciprocating ,  ,  , Flight Test ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 02/25/2003 
20060427X00489 , Accident , ANC06FA048B , 04/23/2006 ,Chugiak,AK,ANCHORAGE MUNICIPALITY,02,020,  ,  , Fatal(5) , Destroyed ,  , N5049A , Cessna ,172, No ,1, Reciprocating ,  ,  , Personal ,  ,5,  ,  ,  , VMC , CRUISE , Probable Cause , 02/26/2007 
20010419X00779 , Accident , LAX01FA144 , 04/14/2001 ,Williams,CA,COLUSA COUNTY,06,011, NONE , Williams Glider Port , Fatal(1) , Substantial ,  , N47TR , Schleicher , ASW-20 , No ,0,  ,  ,  , Personal ,  ,1,  ,  ,  , VMC , TAKEOFF , Probable Cause , 01/23/2002 
20010419X00777 , Accident , FTW01FA100 , 04/14/2001 ,Midland,TX,MARTIN COUNTY,48,317, MAF , Midland International Airport , Fatal(1) , Destroyed ,  , N58123 , Fairchild , PT-19A , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,1,  , VMC , TAKEOFF , Probable Cause , 04/18/2003 
20010417X00768 , Accident , FTW01FA098 , 04/12/2001 ,Bay City,TX,MATAGORDA COUNTY,48,321, 3R1 , Baycity Municipal , Fatal(1) , Destroyed ,  , N5638T , Cessna , 172E , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , DESCENT , Probable Cause , 07/15/2002 
20010418X00775 , Accident , SEA01FA070 , 04/10/2001 ,Fairfield,WA,SPOKANE COUNTY,53,063,  ,  , Fatal(2) , Substantial ,  , N21565 , Cessna , 182P , No ,1, Reciprocating ,  ,  , Unknown ,  ,2,  ,  ,  ,  , UNKNOWN , Probable Cause , 02/20/2002 
20010418X00774 , Accident , MIA01FA119 , 04/10/2001 ,Claxton,GA,EVANS COUNTY,13,109, CWV , Claxton-Evans County Airport , Fatal(1) , Destroyed ,  , N340JB , Beech , A-45/T-34A , No ,1, Reciprocating ,  ,  , Personal ,  ,1,1,  ,  , VMC , TAKEOFF , Probable Cause , 11/25/2003 
20010423X00798 , Accident , LAX01FA145 , 04/10/2001 ,Sierra Vista,AZ,COCHISE COUNTY,04,003,  ,  , Fatal(3) , Destroyed ,  , N116CD , Cirrus Design Corp. , SR20 , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , IMC , CRUISE , Probable Cause , 05/13/2003 
20010412X00733 , Accident , MIA01LA120 , 04/09/2001 ,Lakeland,FL,POLK COUNTY,12,105, LAL , Lakeland-Linder Regional , Fatal(1) , Substantial , Airplane , N696DH , Henry , Pelican , Yes ,1, Reciprocating , Part 91: General Aviation ,  , Personal ,  ,1,1,  ,  , VMC , TAKEOFF , Probable Cause , 05/18/2010 
20010417X00765 , Accident , MIA01FA117 , 04/09/2001 ,Vero Beach,FL,INDIAN RIVER COUNTY,12,061, VRB , Vero Beach Municipal , Fatal(2) , Destroyed , Airplane , N262MM , Piper , PA-46-500TP , No ,1, Turbo Prop , Part 91: General Aviation ,  , Personal ,  ,2,  ,  ,  , VMC , TAKEOFF , Probable Cause , 10/01/2009 
20001214X43293 , Accident , DEN83FTE09 , 06/04/1983 ,ELDORADO SPRGS.,CO,DENVER COUNTY,08,031,  ,  , Fatal(1) , Substantial ,  , N9025N , LINK-JOHNSON-CHESSMAN , HP-16 , Yes ,0, Unknown ,  ,  , Personal ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause ,  
20020917X03458 , Accident , FTW82FPG12 , 05/24/1982 ,ETHEL,AR,PULASKI COUNTY,05,119,  ,  , Fatal(1) , Destroyed , Airplane , N5376 , GRUMMAN , G-164 , No ,1, Reciprocating , Part 137: Agricultural , UNK , Aerial Application ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause , 05/24/1983 
20010416X00748 , Accident , ATL01FA048 , 04/06/2001 ,Jasper,GA,PICKENS COUNTY,13,227,  ,  , Fatal(2) , Destroyed ,  , N31566 , Piper , PA-28-181 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , CRUISE , Probable Cause , 12/04/2001 
20010409X00723 , Accident , CHI01FA111 , 04/02/2001 ,Ashwaubenon,WI,BROWN COUNTY,55,009, GRB , Austin Straubel Airport , Fatal(1) , Destroyed ,  , N405PC , Cessna ,501, No ,2, Turbo Jet ,  ,  , Ferry ,  ,1,3,4,  , IMC , TAKEOFF , Probable Cause , 06/03/2002 
20010412X00740 , Accident , ATL01LA046 , 04/02/2001 ,SMITHFIELD,NC,JOHNSTON COUNTY,37,101, JNX , JOHNSTON COUNTY , Fatal(1) , Substantial ,  , N58JM , JACQUES J. MISTROT , Skybolt , Yes ,1, Reciprocating ,  ,  , Flight Test ,  ,1,0,0,  , VMC , TAKEOFF , Probable Cause , 07/30/2001 
20010406X00715 , Accident , LAX01FA134 , 04/01/2001 ,Rialto,CA,SAN BERNARDINO COUNTY,06,071, L67 , Rialto Municipal , Fatal(2) , Destroyed ,  , N739WE , Cessna , 172N , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , MANEUVERING , Probable Cause , 04/29/2003 
20010412X00739 , Accident , MIA01LA113 , 03/31/2001 ,Pinson,AL,JEFFERSON COUNTY,01,073,  ,  , Fatal(1) , Destroyed ,  , N49LK , Larry R. Kinsey , Variez O-235 , Yes ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , IMC , CRUISE , Probable Cause , 10/17/2001 
20010405X00703 , Accident , MIA01FA108 , 03/31/2001 ,MARCO ISLAND,FL,COLLIER COUNTY,12,021, MKY , Marco Island Executive , Fatal(1) , Destroyed ,  , N900CE , Piper , PA-60-601P , No ,2, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , LANDING , Probable Cause , 10/23/2001 
20001211X15609 , Accident , BFO92FA153 , 09/20/1992 ,GLOUCESTER,VA,RICHMOND CITY,51,760,  ,  , Fatal(1) , Destroyed ,  , N46076 , CESSNA ,152, No ,1, Reciprocating ,  ,  , Instructional ,  ,1,0,0,0, VMC , MANEUVERING , Probable Cause , 12/09/1993 
20010405X00705 , Accident , MIA01FA107 , 03/30/2001 ,Concord,NC,CABARRUS COUNTY,37,025,  ,  , Fatal(1) , Destroyed ,  , N42Y , Piper , PA-32RT-300 , No ,1, Reciprocating ,  , NSCH ,  ,  ,1,  ,  ,  , IMC , MANEUVERING , Probable Cause , 10/09/2001 
20010412X00738 , Accident , DCA01MA034 , 03/29/2001 ,Aspen,CO,PITKIN COUNTY,08,097, ASE , ASPEN-PITKIN CO/SARDY FIELD , Fatal(18) , Destroyed ,  , N303GA , Grumman , Gulfstream III , No ,2, Turbo Fan ,  , NSCH ,  , AVJET CORP ,18,  ,  ,  , VMC , APPROACH , Probable Cause , 05/08/2003 
20010407X00718 , Accident , LAX01FA129 , 03/28/2001 ,Santa Monica,CA,LOS ANGELES COUNTY,06,037,  ,  , Fatal(3) , Destroyed ,  , N2838E , Cessna , 172N , No ,1, Reciprocating ,  ,  , Personal ,  ,3,  ,  ,  , VMC , MANEUVERING , Probable Cause , 03/30/2004 
20010328X00660 , Accident , DEN01FA075 , 03/26/2001 ,Englewood,CO,ARAPAHOE COUNTY,08,005, APA , Centennial , Fatal(1) , Destroyed ,  , N300WC , SOCATA , TBM 700 , No ,1, Turbo Prop ,  ,  , Business ,  ,1,  ,  ,  , IMC , TAKEOFF , Probable Cause , 02/20/2002 
20010329X00668 , Accident , NYC01FA089 , 03/24/2001 ,Dixon,KY,WEBSTER COUNTY,21,233, EVV , EVANSVILLE REGIONAL , Fatal(1) , Destroyed ,  , N4752N , Cessna , 182Q , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , DESCENT , Probable Cause , 05/21/2002 
20010327X00655 , Accident , DEN01FA074 , 03/22/2001 ,Ogden,UT,WEBER COUNTY,49,057,  ,  , Fatal(2) , Destroyed ,  , N5JV , Vangilder , Christen Eagle II , Yes ,1, Reciprocating ,  ,  , Instructional ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 02/20/2002 
20010323X00645 , Accident , SEA01FA064 , 03/20/2001 ,Greenwater,WA,PIERCE COUNTY,53,053,  ,  , Fatal(2) , Destroyed ,  , N8769N , Piper , PA-28-140 , No ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , VMC , MANEUVERING , Probable Cause , 11/01/2001 
20010327X00654 , Accident , FTW01LA081 , 03/20/2001 ,EC 270,GM,#N/A,#N/A,#N/A,  ,  , Fatal(1) ,  ,  , N376AL , Sikorsky , SK-76A , No ,2, Turbo Shaft ,  , NSCH ,  ,  ,1,  ,  ,8, VMC , STANDING , Probable Cause , 07/30/2001 
20010410X00725 , Accident , IAD01FA038 , 03/19/2001 ,Manassas,VA,MANASSAS CITY,51,683, HEF , Manassas Regional Airport , Fatal(1) , Destroyed ,  , N2380U , Piper , PA-28-RT201 , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , APPROACH , Probable Cause , 05/13/2003 
20020917X03216 , Accident , DEN82FTC07 , 07/21/1982 ,LABARGE,WY,TETON COUNTY,56,039,  ,  , Fatal(2) , Destroyed , Airplane , N83503 , PIPER ,18, No ,1, Reciprocating , Part 91: General Aviation ,  , Aerial Observation ,  ,2,0,0,0, VMC , OTHER , Probable Cause , 07/21/1983 
20010319X00605 , Accident , DEN01FA066 , 03/10/2001 ,Howard,CO,FREMONT COUNTY,08,043,  ,  , Fatal(1) , Destroyed ,  , N222ED , Cessna , T210L , No ,1, Reciprocating ,  ,  , Personal ,  ,1,  ,  ,  , VMC , CRUISE , Probable Cause , 07/25/2002 
20010314X00582 , Accident , CHI01FA100 , 03/09/2001 ,ERHARD,MN,OTTER TAIL COUNTY,27,111,  ,  , Fatal(1) , Destroyed ,  , N55893 , Piper , PA-28-180 , No ,1, Reciprocating ,  ,  , Ferry ,  ,1,  ,  ,  , IMC , CRUISE , Probable Cause , 05/21/2002 
20001213X27164 , Accident , SEA89FA001 , 10/01/1988 ,ELIZA ISLAND,WA,THURSTON COUNTY,53,067,  , ELIZA , Fatal(3) , Destroyed ,  , N6314F , Cessna Robertson , 337A , No ,2, Reciprocating ,  ,  , Personal ,  ,3,0,0,0, VMC , TAKEOFF , Probable Cause , 09/25/1989 
20060427X00489 , Accident , ANC06FA048A , 04/23/2006 ,Chugiak,AK,ANCHORAGE MUNICIPALITY,02,020,  ,  , Fatal(5) , Destroyed ,  , N4488B , Cessna , 170B , No ,1, Reciprocating ,  ,  , Personal ,  ,5,  ,  ,  , VMC , CRUISE , Probable Cause , 02/26/2007 
20010308X00560 , Accident , LAX01LA110 , 03/06/2001 ,Inyokern,CA,KERN COUNTY,06,029,  ,  , Fatal(2) , Substantial ,  , N46KA , Jones , RV-6A , Yes ,1, Reciprocating ,  ,  , Personal ,  ,2,  ,  ,  , IMC , CRUISE , Probable Cause , 04/18/2003 
